Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
4	main	332	1	1	0.8659379919990897	1	0.8880531760005397	0.8634929390027537	-0.024560236997785978	63.49293900275366	5.49893039496761	65.93799199908968
4	main	333	0	1	0.716628194997611	0.5750000000000001	0.7162518280019867	0.705680544997449	-0.01057128300453769	63.49293900275366	1.1350000000000016	65.93799199908968
4	main	334	0	1	0.7504195799992885	0.55	0.7520489920061664	0.7385051680030301	-0.013543824003136251	63.49293900275366	0.7599999999999998	65.93799199908968
4	main	335	0	0	NaN	0.5250000000000001	0.7520489920061664	0.7385051680030301	-0.013543824003136251	63.49293900275366	0.38500000000000156	65.93799199908968
4	main	336	1	1	0.7670741659967462	1	0.7802743499996723	0.7640408119987114	-0.016233538000960834	35.95918800128861	4.015936329958786	32.92583400325388
4	main	337	0	0	NaN	0.55	0.7802743499996723	0.7640408119987114	-0.016233538000960834	35.95918800128861	0.7599999999999998	32.92583400325388
4	main	338	1	1	0.8170248819951667	1	0.8362521689996356	0.8121506789975683	-0.024101490002067294	12.150678997568276	4.765234945005213	17.02488199516661
4	main	339	1	1	0.8004687279972131	1	0.8080761800010805	0.7904935330006992	-0.017582647000381257	9.5064669993008	4.51690019501053	0.468727997213092
4	main	340	1	1	0.8830607120034983	1	0.8879145789978793	0.8731691549983225	-0.014745423999556806	73.16915499832244	5.755771300025808	83.0607120034983
4	main	341	1	1	0.9332889839934069	1	0.9320987640021485	0.921351227996638	-0.010747536005510483	121.351227996638	6.509194930001977	133.28898399340682
4	main	342	1	1	0.8007563079954707	1	0.823947657001554	0.8004698709992226	-0.023477786002331413	0.4698709992225769	4.521184989969479	0.756307995470662
4	main	343	1	1	0.8346238189988071	1	0.8409543589950772	0.8304770559989265	-0.010477302996150684	30.477055998926474	5.029144105026498	34.62381899880707
4	main	344	0	1	0.7164869060070487	0.5750000000000001	0.7360320200023125	0.7115458450061851	-0.024486174996127374	30.477055998926474	1.1350000000000016	34.62381899880707
