Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
1	practice	1	1	1	0.7998805979732424	1	0.82400459703058	0.7832997679943219	-0.04070482903625816	16.70023200567816	4.508065434745513	0.11940202675764233
1	practice	2	0	0	NaN	0.5	0.82400459703058	0.7832997679943219	-0.04070482903625816	16.70023200567816	0.009999999999999787	0.11940202675764233
1	main	1	1	1	0.8153155168984085	1	0.8239755250979215	0.8081085589947179	-0.015866966103203595	8.108558994717852	4.7396288196230305	15.315516898408488
1	main	2	0	0	NaN	0.5250000000000001	0.8239755250979215	0.8081085589947179	-0.015866966103203595	8.108558994717852	0.38500000000000156	15.315516898408488
1	main	3	1	1	0.8670246209949255	1	0.8719657870242372	0.8502400930738077	-0.02172569395042956	50.240093073807614	5.515211335257627	67.02462099492546
1	main	4	1	1	0.8500406610546634	1	0.8558145529823378	0.836296787019819	-0.01951776596251875	36.29678701981898	5.260479219248518	50.04066105466332
1	main	5	1	1	0.7833726740209386	1	0.784006833913736	0.7733634959440678	-0.01064333796966821	26.636504055932207	4.260450895633548	16.627325979061467
1	main	6	1	1	0.8003458780003712	1	0.8160056279739365	0.7929372260114178	-0.023068401962518692	7.062773988582238	4.515054639303125	0.3458780003711137
1	main	7	1	1	0.8337292069336399	1	0.8400075710378587	0.8216181789757684	-0.018389392062090337	21.618178975768345	5.015784699460491	33.7292069336399
1	main	8	1	1	0.8170551609946415	1	0.823985235998407	0.8001745420042425	-0.023810693994164467	0.174542004242495	4.765700799287297	17.05516099464144
1	main	9	1	1	0.7504582679830492	1	0.768031690036878	0.7402315599611029	-0.027800130075775087	59.76844003889714	3.7667327340366317	49.54173201695089
1	main	10	1	1	0.8496129419654608	1	0.8560067130019888	0.8346062629716471	-0.021400450030341744	34.60626297164704	5.254042764534242	49.612941965460735
1	main	11	1	1	0.7837308479938656	1	0.7919950010254979	0.7716786010423675	-0.020316399983130395	28.321398957632525	4.2658662546798585	16.269152006134433
1	main	12	1	1	0.8004159680567682	1	0.8240731880068779	0.7995949030155316	-0.0244782849913463	0.4050969844684449	4.516103545427322	0.41596805676813453
1	main	13	1	1	0.8005505739711225	1	0.8160716349957511	0.798361246008426	-0.017710388987325132	1.6387539915740934	4.518051354787312	0.5505739711224589
1	main	14	0	1	0.7337831209879369	0.55	0.7440008909907192	0.7174760530469939	-0.026524837943725288	1.6387539915740934	0.7599999999999998	0.5505739711224589
1	main	15	1	1	0.7991228259634227	1	0.8079862809972838	0.7825040069874376	-0.02548227400984615	17.495993012562437	4.496754189128987	0.8771740365773883
