Block	TrialType	Trial	Signal	Response	RT	SSD	keyDuration	keyDuration_startSyched	keyRT	feedback_ms	vert	feedback_synched
2	main	164	1	1	0.7507452870013367	1	0.747928305001551	0.7354968450017623	-0.012431459999788785	64.50315499823778	3.7709788749978177	49.25471299866335
2	main	165	0	1	0.7673319899986382	0.6000000000000001	0.7881281450027018	0.7653617700016184	-0.02276637500108336	64.50315499823778	1.5100000000000016	49.25471299866335
2	main	166	0	0	NaN	0.5750000000000001	0.7881281450027018	0.7653617700016184	-0.02276637500108336	64.50315499823778	1.1350000000000016	49.25471299866335
2	main	167	1	1	0.8662258549993567	1	0.8710597429999325	0.8626133899997512	-0.008446353000181261	62.61338999975119	5.503216735012538	66.22585499935663
2	main	168	0	0	NaN	0.6000000000000001	0.8710597429999325	0.8626133899997512	-0.008446353000181261	62.61338999975119	1.5100000000000016	66.22585499935663
2	main	169	1	1	0.8508270349993836	1	0.8602591579983709	0.8470245099997555	-0.0132346479986154	47.024509999755495	5.272199229982798	50.82703499938357
2	main	170	1	1	0.8174166239987244	1	0.8280792270015809	0.8154853609994461	-0.012593866002134746	15.485360999446085	4.771067364961491	17.416623998724347
2	main	171	1	1	0.9331195929989917	1	0.9361037439994107	0.9206759049993707	-0.015427839000039967	120.67590499937064	6.506587795008963	133.11959299899166
2	main	172	1	1	0.7840484350017505	1	0.7962369999986549	0.7815419530015788	-0.014695046997076133	18.45804699842124	4.270472350033524	15.951564998249568
2	main	173	0	1	0.8176544449997891	0.625	0.824270968001656	0.8092336150002666	-0.01503735300138942	18.45804699842124	1.8849999999999998	15.951564998249568
2	main	174	1	1	0.8340894899993145	1	0.8440889329976926	0.8210468299985223	-0.02304210299917031	21.046829998522256	5.021130504972243	34.089489999314495
2	main	175	1	1	0.8169329570009722	1	0.8282791429992358	0.804524137001863	-0.02375500599737279	4.524137001862938	4.763785105003771	16.932957000972195
2	main	176	1	1	0.8347876949992497	1	0.8400965940018068	0.8213353700011794	-0.018761224000627408	21.335370001179356	5.031600700001727	34.78769499924961
